Date,Cases Rate - Total,Deaths Rate - Total,Hospitalizations Rate - Total,Cases Rate - Age 0-17,Cases Rate - Age 18-29,Cases Rate - Age 30-39,Cases Rate - Age 40-49,Cases Rate - Age 50-59,Cases Rate - Age 60-69,Cases Rate - Age 70-79,Cases Rate -  Age 80+,Cases Rate - Female,Cases Rate - Male,Cases Rate - Latinx,Cases Rate - Asian Non-Latinx,Cases Rate - Black Non-Latinx,Cases Rate - White Non-Latinx,Cases Rate - Other Race Non-Latinx,Deaths Rate - Age 0-17,Deaths Rate - Age 18-29,Deaths Rate - Age 30-39,Deaths Rate - Age 40-49,Deaths Rate - Age 50-59,Deaths Rate - Age 60-69,Deaths Rate - Age 70-79,Deaths Rate - Age 80+,Deaths Rate - Female,Deaths Rate - Male,Deaths Rate - Latinx,Deaths Rate - Asian Non-Latinx,Deaths Rate - Black Non-Latinx,Deaths Rate - White Non-Latinx,Deaths Rate - Other Race Non-Latinx,Hospitalizations Rate -  Age 0-17,Hospitalizations Rate -  Age 18-29,Hospitalizations Rate -  Age 30-39,Hospitalizations Rate -  Age 40-49,Hospitalizations Rate -  Age 50-59,Hospitalizations Rate -  Age 60-69,Hospitalizations Rate -  Age 70-79,Hospitalizations Rate -  Age 80+,Hospitalizations Rate -  Female,Hospitalizations Rate -  Male,Hospitalizations Rate -  Latinx,Hospitalizations Rate -  Asian Non-Latinx,Hospitalizations Rate -  Black Non-Latinx,Hospitalizations Rate -  White Non-Latinx,Hospitalizations Rate -  Other Race Non-Latinx,Cases - Total,Deaths - Total,Hospitalizations - Total,Cases - Age 0-17,Cases - Age 18-29,Cases - Age 30-39,Cases - Age 40-49,Cases - Age 50-59,Cases - Age 60-69,Cases - Age 70-79,Cases -  Age 80+,Cases - Female,Cases - Male,Cases - Latinx,Cases - Asian Non-Latinx,Cases - Black Non-Latinx,Cases - White Non-Latinx,Cases - Other Race Non-Latinx,Deaths - Age 0-17,Deaths - Age 18-29,Deaths - Age 30-39,Deaths - Age 40-49,Deaths - Age 50-59,Deaths - Age 60-69,Deaths - Age 70-79,Deaths - Age 80+,Deaths - Female,Deaths - Male,Deaths - Latinx,Deaths - Asian Non-Latinx,Deaths - Black Non-Latinx,Deaths - White Non-Latinx,Deaths - Other Race Non-Latinx,Hospitalizations - Age 0-17,Hospitalizations - Age 18-29,Hospitalizations - Age 30-39,Hospitalizations - Age 40-49,Hospitalizations - Age 50-59,Hospitalizations - Age 60-69,Hospitalizations - Age 70-79,Hospitalizations - Age 80+,Hospitalizations - Female,Hospitalizations - Male,Hospitalizations - Latinx,Hospitalizations - Asian Non-Latinx,Hospitalizations - Black Non-Latinx,Hospitalizations - White Non-Latinx,Hospitalizations - Other Race Non-Latinx
02/11/2021,12.9,0.3,1.4,8,14.9,14.3,14.4,15.3,12.3,10.1,15.4,12.7,12.9,10.5,8.1,8.7,9.2,16.4,0,0,0.1,0.2,0.4,0.8,1.1,3.6,0.2,0.4,0.3,0.2,0.4,0.3,0,0.2,0.6,0.8,1,1.8,2.5,4.3,7.9,1.3,1.4,1.2,0.3,2,0.8,1.8,348.3,8.7,36.6,44.1,82.4,65.1,48.3,48,32.3,15.7,12.3,175.9,170,81.4,14.6,68.3,82.7,19.6,0,0,0.3,0.6,1.3,2,1.7,2.9,3.1,5.6,2.4,0.4,2.9,3,0,1.1,3.1,3.7,3.3,5.7,6.6,6.7,6.3,18.6,18,9.3,0.6,15.6,7.6,2.1
02/12/2021,12.6,0.3,1.3,7.9,15.1,14.2,14,14,12.4,10.2,14.1,12.3,12.8,10.1,7.9,8.5,9.5,16.9,0,0,0,0.3,0.5,0.7,1.4,3.8,0.2,0.5,0.3,0.2,0.3,0.4,0.1,0.2,0.6,0.8,0.9,1.7,2.4,4,6.4,1.2,1.3,1,0.3,1.8,0.8,2,341.9,9.4,33.9,43.1,83.3,64.7,47.1,43.7,32.7,15.9,11.3,170,169.6,78.4,14.1,66.6,85.6,20.1,0,0,0.1,0.9,1.4,1.9,2.1,3,3.3,6.1,2.4,0.4,2.7,3.7,0.1,1.1,3.1,3.4,3,5.4,6.3,6.3,5.1,16.9,17,8.1,0.6,13.9,7.1,2.4
09/21/2020,11.5,0.1,0.6,6.7,16.7,14.5,12.2,11,9.2,6.3,6.4,11.4,11.4,16.7,4.3,4.9,8.8,9.1,0,0,0,0,0,0.3,0.4,1.6,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.3,0.3,0.5,0.7,1.5,1.7,2.5,0.7,0.5,0.8,0.1,0.7,0.4,0.2,310.1,2.7,15.7,36.7,92.6,66.3,41,34.3,24.3,9.9,5.1,158.3,150.9,129.7,7.7,38.6,79.6,10.9,0,0,0,0,0,0.9,0.6,1.3,1.6,1.1,0.7,0,0.7,1.1,0.1,0.6,1.6,1.3,1.7,2.1,3.9,2.6,2,9.1,6.3,5.9,0.1,5.1,3.7,0.3
09/22/2020,11.5,0.1,0.6,6.4,16.9,14.6,12.4,10.7,8.9,6.3,7.7,11.3,11.5,16.6,4.4,4.9,8.7,8.8,0,0,0,0,0,0.3,0.4,1.8,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.3,0.3,0.4,0.7,1.5,1.6,2.5,0.7,0.5,0.8,0,0.7,0.4,0.4,309.9,2.9,15.9,35.1,93.7,66.6,41.7,33.4,23.4,9.7,6.1,156.3,152,128.9,8,38.7,78.3,10.6,0,0,0,0,0.1,0.7,0.6,1.4,1.7,1.1,0.9,0,0.7,1.1,0.1,0.6,1.7,1.6,1.4,2.3,3.9,2.4,2,9.1,6.4,5.9,0,5.1,3.9,0.4
02/16/2021,10.3,0.3,1,6.7,13.3,11.6,11.6,10.1,9,8.6,7.9,9.8,10.6,8.2,6.2,5.7,8.4,14.3,0,0,0,0.2,0.2,0.5,1.4,3.4,0.2,0.3,0.3,0.2,0.3,0.3,0.1,0.2,0.4,0.6,0.8,1.2,2.5,2.9,4.3,1,1,0.7,0.4,1.5,0.6,1.1,277.4,7.4,26.9,36.7,73.6,53,39,31.6,23.7,13.4,6.3,136.1,140,63.6,11.1,44.6,75.7,17.1,0,0,0,0.6,0.7,1.3,2.1,2.7,3,4.4,2.1,0.3,2.1,2.7,0.1,0.9,2.3,2.7,2.7,3.7,6.6,4.6,3.4,13.6,13.3,5.7,0.7,12.1,5.7,1.3
02/17/2021,10.3,0.2,0.9,6.3,13.7,11.6,12.9,10,8.7,7.7,7,10,10.5,8.8,5.9,5.5,8.5,13.4,0,0,0,0.2,0.2,0.5,1.4,2.5,0.2,0.3,0.3,0.1,0.2,0.3,0.1,0.2,0.3,0.4,0.8,1,2.2,3,3.2,0.9,0.9,0.6,0.4,1.4,0.6,1.1,279,6.6,23.9,34.9,76,53.1,43.3,31.1,22.9,12,5.6,139.1,138.4,68.4,10.6,42.9,76.3,16,0,0,0,0.6,0.6,1.3,2.1,2,2.3,4.3,2,0.1,1.7,2.6,0.1,0.9,1.9,2,2.7,3.3,5.9,4.7,2.6,12.6,11.3,4.6,0.7,10.9,5.1,1.3
02/18/2021,9.7,0.2,0.9,5.6,13.6,10.7,12.4,9.1,7.9,6.9,5.9,9.5,9.8,8.2,5,5.3,7.7,13.5,0,0,0,0.1,0.1,0.4,1.6,2.1,0.2,0.3,0.2,0.1,0.2,0.3,0.1,0.1,0.3,0.5,0.9,1.2,2,2.9,3.2,0.9,0.8,0.6,0.2,1.4,0.5,1.2,262,6,23.1,31,75.4,49,41.7,28.4,20.9,10.7,4.7,131.9,128.7,64,9,41.9,69.4,16.1,0,0,0,0.4,0.4,1,2.4,1.7,2.3,3.7,1.4,0.1,1.7,2.6,0.1,0.4,1.4,2.1,3,3.9,5.1,4.6,2.6,12.6,10.6,4.3,0.4,11,4.9,1.4
02/19/2021,9.4,0.2,0.9,5.7,13,10.5,12.1,9.8,6.7,6.3,6.8,9.4,9.3,8.1,4.8,5.1,7.3,12.7,0,0,0,0,0,0.3,1.5,2,0.1,0.2,0.1,0.1,0.3,0.2,0,0.1,0.3,0.5,0.8,1.2,1.8,2.8,4.3,0.9,0.8,0.6,0.3,1.5,0.5,0.8,255.3,4.9,23.4,31.3,71.7,47.9,40.6,30.7,17.7,9.9,5.4,130.3,123.1,63.3,8.7,40,65.4,15.1,0,0,0,0.1,0.1,0.7,2.3,1.6,2,2.9,1,0.1,2,1.7,0,0.3,1.4,2.4,2.9,3.9,4.9,4.3,3.4,12.9,10.6,4.9,0.6,11.4,4.4,1
12/30/2020,37.7,0.8,2.1,21.7,42.8,44.8,42.6,45.5,38.3,28.9,36.8,38.3,36.6,43.7,15.6,19.6,23,47.1,0,0,0,0.3,0.7,1.8,3.8,8.6,0.5,1,0.9,0.5,0.8,0.7,0.1,0.2,0.4,0.6,1.4,2.9,4.7,7.4,14.8,2.1,2.1,2.1,1,2.8,1.3,1.8,1021,20.6,56,119.1,236.6,204.4,143.3,142.4,100.7,44.9,29.4,531.3,483.4,339.6,28.1,153.6,206.9,56.3,0,0,0.1,0.9,2.1,4.7,5.9,6.9,7.3,13.3,6.7,0.9,6.4,6.3,0.1,1.3,2.4,2.9,4.7,9,12.4,11.4,11.9,28.4,27.6,16.4,1.9,22.1,11.7,2.1
01/11/2021,43.3,0.6,2.4,26.7,57.6,49.3,50.1,44.7,38.6,30.1,30.7,42.9,43.2,47.1,20.3,22.9,28.1,52.1,0,0,0.1,0.2,0.5,1.1,3,7.3,0.5,0.7,0.6,0.9,0.6,0.5,0.2,0.1,0.6,1,2,3.3,6.1,7.2,15.2,2.2,2.6,2,1.7,3.5,1.5,2.2,1172,16.1,65.4,146.4,318.7,225,168.6,140,101.6,46.7,24.6,595.1,570.1,366.1,36.6,179.4,253.1,62.3,0,0,0.4,0.6,1.6,3,4.7,5.9,6.3,9.9,4.9,1.6,5,4.1,0.3,0.7,3.6,4.6,6.7,10.3,16.1,11.1,12.1,30.9,34.6,15.6,3.1,27.4,13.4,2.6
01/14/2021,37.1,0.6,2.2,23.8,46,42.4,43.4,40.3,33.2,26.7,31.3,37,36.8,40.4,19.5,21.2,23.2,41.6,0,0,0.1,0.2,0.4,1.3,2.5,7.9,0.4,0.7,0.6,1.1,0.7,0.4,0.2,0.2,0.7,0.9,2,2.7,5.2,7.2,13.4,2.1,2.3,1.8,1.1,3.5,1.2,2.4,1004.6,15.7,59.4,130.6,254.1,193.6,146.1,126.1,87.4,41.4,25,512.3,486.1,314,35,166.3,208.9,49.7,0,0,0.3,0.6,1.3,3.4,3.9,6.3,6,9.7,4.3,2,5.1,3.7,0.3,0.9,3.9,4,6.7,8.4,13.6,11.1,10.7,28.9,30.6,14.1,2,27.1,10.6,2.9
01/15/2021,36.1,0.5,2.2,23,44.3,41.6,43.8,38.6,31.7,26.4,30.4,36.1,35.7,38.5,19.9,20.9,23.1,42.5,0,0,0,0.1,0.5,1.2,2.1,7.9,0.4,0.7,0.5,1,0.6,0.4,0.2,0.1,0.8,0.9,1.9,2.5,5.3,7.7,12.9,2.2,2.3,1.9,1,3.3,1.2,2.5,977.9,14.7,59.6,126,245.1,189.9,147.3,120.7,83.4,41,24.3,499.9,470.7,298.7,35.7,164.1,208,50.7,0,0,0.1,0.4,1.4,3.1,3.3,6.3,5.3,9.4,4,1.7,4.9,3.7,0.3,0.7,4.3,4.1,6.4,7.7,13.9,12,10.3,29.9,29.7,15,1.7,26.1,11.1,3
11/27/2020,51.2,0.7,2.6,30.1,57.5,58.5,64.5,59.2,48.7,42.9,48,52.1,49.8,53.2,19.5,28.2,27.1,57.9,0,0,0.1,0.3,0.5,1.2,4,8,0.5,0.8,0.8,0.3,0.9,0.5,0.2,0.3,0.6,0.9,2,3.4,5.6,8.5,18.6,2.4,2.7,2.8,1.7,3.5,1.4,1.8,1385.9,18.3,69.6,165,318,266.9,217.1,185.3,128.1,66.6,38.4,722.7,657.6,413.6,35.1,221.1,244.1,69.1,0,0,0.3,0.9,1.4,3.1,6.1,6.4,7.6,10.7,6.3,0.6,6.7,4.3,0.3,1.9,3.4,4.1,6.7,10.6,14.9,13.1,14.9,33.6,36,21.6,3,27.4,13,2.1
11/28/2020,51.8,0.7,2.6,30,58.3,58.7,65.6,61,49.5,42.2,47.7,52.7,50.4,55.3,19.1,27.8,26.9,56.9,0,0,0.1,0.3,0.5,1.1,4,7.7,0.6,0.8,0.8,0.2,0.9,0.5,0.2,0.3,0.5,0.8,2,3.6,5.8,9.5,18.6,2.5,2.8,2.9,1.6,3.6,1.4,1.9,1401.1,18.1,71.3,164.9,322.4,267.9,220.6,191,130.3,65.6,38.1,729.9,665.1,429.3,34.3,217.9,242.4,68,0,0,0.4,0.9,1.6,3,6.1,6.1,7.7,10.4,6.3,0.3,6.9,4.4,0.3,1.9,2.7,3.9,6.9,11.3,15.1,14.7,14.9,34.3,37,22.7,2.9,28.4,12.9,2.3
01/31/2021,20.6,0.5,1,13.2,23.3,22.8,26,23.6,20,16.8,16.1,20.6,20.4,21.7,10.4,12.7,12.8,23.3,0,0.1,0.1,0.1,0.3,1.2,1.9,5.4,0.3,0.7,0.6,0.2,0.5,0.3,0.2,0.1,0.4,0.5,0.6,1.4,2,3.8,6.6,1,1,0.9,0.2,1.5,0.8,1,558.3,12.4,28,72.3,129,104,87.4,73.9,52.7,26.1,12.9,285.1,269.6,168.3,18.7,99.4,115.6,27.9,0,0.3,0.3,0.4,0.9,3.3,3,4.3,3.6,8.9,5,0.4,4.3,2.3,0.3,0.6,2.1,2.4,2.1,4.4,5.1,5.9,5.3,14.3,13.7,7,0.4,11.7,6.9,1.1
02/10/2021,13.4,0.3,1.4,8.1,15.8,15.4,14.7,15.3,12.6,10.5,15.9,13.2,13.4,10.9,8.1,9.3,9.4,16.3,0,0,0.1,0.1,0.4,0.7,1.3,4.1,0.3,0.4,0.3,0.3,0.4,0.3,0,0.2,0.5,0.9,1.1,2.1,2.6,4.5,7.9,1.5,1.4,1.2,0.2,2.1,0.9,1.8,362.1,9,38.1,44.4,87.6,70.4,49.6,48,33.1,16.3,12.7,183.3,176.4,84.7,14.6,73.3,84.7,19.4,0,0,0.3,0.4,1.1,1.9,2,3.3,3.6,5.4,2,0.6,3.3,3.1,0,0.9,2.9,4.1,3.7,6.4,6.9,7,6.3,20.1,18,9.6,0.4,16.4,8.1,2.1
02/13/2021,12.4,0.3,1.3,7.7,15.3,13.8,14,13.3,12.1,9.9,13.8,12.1,12.6,10.2,7.8,8.2,9.4,16.6,0,0,0,0.3,0.5,0.6,1.2,3.6,0.3,0.4,0.3,0.3,0.3,0.4,0.1,0.2,0.6,0.7,0.9,1.6,2.3,4.3,6.8,1.2,1.3,1,0.4,1.8,0.8,1.9,336.6,8.7,34,42,84.6,63.1,47,41.6,31.9,15.4,11,167.7,166.9,78.9,14,64,84.7,19.9,0,0,0.1,0.9,1.4,1.6,1.9,2.9,3.6,5.1,2.4,0.6,2.3,3.3,0.1,1.1,3.6,3.1,3.1,4.9,6,6.7,5.4,16.6,17.4,8,0.7,13.9,7.4,2.3
11/08/2020,79.5,0.4,2.5,46.2,104.5,101.6,98.7,83.4,60.2,42.1,49.8,80.2,78.3,96.9,26.8,35.4,49.5,86,0,0,0.1,0.1,0.3,0.8,1.6,5.5,0.3,0.5,0.4,0.1,0.4,0.4,0.1,0.5,0.9,0.8,2.4,4.2,4.7,7.6,13.2,2.3,2.7,2.6,1.5,3.4,1.5,2,2151.7,10.9,67.3,253.6,577.9,463.6,332,261,158.3,65.4,39.9,1111,1033.4,752.6,48.3,277.6,445.4,102.7,0,0.1,0.4,0.3,1,2.1,2.4,4.4,4.1,6.7,3.3,0.1,3.4,3.7,0.1,2.6,5,3.7,8,13.1,12.4,11.9,10.6,32,35.1,20.4,2.7,26.7,13.7,2.4
11/09/2020,84.3,0.4,2.6,49.2,111.6,105,105.4,88.6,63.7,46.4,53,84.7,83.2,104.5,28.2,37.3,52.8,90.9,0,0,0.1,0.1,0.4,0.9,1.7,4.6,0.3,0.5,0.5,0,0.3,0.4,0.1,0.5,0.8,0.9,2.2,4.3,5.4,8.6,14.5,2.6,2.7,2.9,1.5,3.6,1.6,2,2280.4,10.7,71.6,270,617,479.3,354.6,277.4,167.6,72,42.4,1173.4,1098.4,811.3,50.7,292.6,475.3,108.6,0,0.1,0.4,0.3,1.1,2.3,2.7,3.7,4,6.7,4,0,2.7,3.7,0.1,2.6,4.6,4.3,7.4,13.4,14.3,13.4,11.6,35.4,36,22.3,2.7,28.4,14.1,2.4
02/14/2021,12,0.3,1.2,7.6,14.9,13.2,13.5,12.6,11.6,9.8,13.2,11.7,12.2,9.5,7.8,7.9,9.1,15.8,0,0,0,0.3,0.4,0.6,1.2,3.8,0.3,0.4,0.3,0.2,0.3,0.4,0.1,0.2,0.5,0.7,0.8,1.5,2.2,4.1,6.1,1.1,1.2,1,0.3,1.6,0.8,1.7,326,8.7,31.4,41.9,82.6,60.3,45.4,39.4,30.4,15.3,10.6,162.7,161.3,74.1,14,62.1,81.9,18.9,0,0,0.1,0.9,1.3,1.6,1.9,3,3.7,5,2.4,0.4,2.3,3.4,0.1,1,3,3.1,2.7,4.6,5.7,6.4,4.9,15.3,16.1,8,0.6,12.7,6.9,2
02/15/2021,11.3,0.3,1,7.3,14.6,12.9,12.1,11.5,10.3,9.2,9.5,10.8,11.6,8.9,7,6.8,8.8,15.1,0,0,0,0.2,0.3,0.5,1.1,3.8,0.2,0.3,0.3,0.2,0.3,0.3,0.1,0.2,0.4,0.6,0.8,1.3,2.4,3.3,4.3,0.9,1.1,0.8,0.4,1.5,0.7,1.3,305.4,7.6,27.4,40,80.6,58.9,40.9,36,27.1,14.3,7.6,149.9,153.7,69,12.6,53.4,79.3,18,0,0,0,0.6,1,1.3,1.7,3,3.3,4.3,2,0.3,2.3,2.9,0.1,0.9,2.1,2.7,2.7,4,6.4,5.1,3.4,12.6,14.9,6.4,0.7,11.7,5.9,1.6
11/25/2020,66.8,0.7,2.6,41.1,77,78.4,85.2,74.4,59.6,50.8,54.7,67.9,65.1,72.9,23,33.8,34.8,69.8,0,0,0.1,0.4,0.4,1.6,3.2,8.4,0.6,0.8,0.8,0.3,0.8,0.6,0.4,0.4,0.7,0.9,2.3,3.2,5.9,7.4,18.4,2.5,2.6,2.6,1.8,3.6,1.6,1.8,1808.7,19,69.9,225.7,426,357.7,286.7,232.9,156.9,78.9,43.7,941.6,859.7,566,41.4,265.1,313.1,83.4,0,0,0.3,1.4,1.3,4.3,5,6.7,8,11,6.4,0.6,6.1,5.3,0.4,2.4,3.7,4.1,7.7,10.1,15.4,11.6,14.7,35,34.9,19.9,3.3,28.1,14,2.1
11/29/2020,52.3,0.7,2.6,31.1,58.7,59.5,65.1,62.2,49.5,42.8,48.2,53.3,50.9,56,18.8,28.3,26.3,56.6,0,0,0.1,0.2,0.5,1.2,4.2,7.5,0.5,0.9,0.8,0.2,1,0.4,0.2,0.3,0.5,0.9,1.9,3.7,5.6,9.3,18.9,2.4,2.8,3,1.7,3.5,1.4,2.2,1416.3,18.4,70.7,171,324.4,271.6,219,194.6,130.3,66.4,38.6,738.4,671.4,434.6,33.9,221.7,236.4,67.6,0,0,0.4,0.6,1.7,3.1,6.6,6,6.9,11.6,6.4,0.4,7.6,3.7,0.3,1.7,2.6,4.1,6.4,11.4,14.9,14.4,15.1,33.3,37.4,23.1,3,27.1,12.7,2.6
11/30/2020,52.3,0.7,2.6,31.3,59,59.6,65.4,60.8,49.3,42.9,49.7,53.2,50.9,55.3,20,27.4,26.6,55.6,0,0,0.1,0.2,0.5,1.3,4.7,7,0.5,0.9,0.8,0.3,0.9,0.5,0,0.3,0.6,1,1.8,3.5,5.4,10.1,17.9,2.4,2.8,3,1.9,3.4,1.5,1.9,1416.3,18.9,70.9,171.6,326,272.1,220,190.3,129.6,66.6,39.7,738,672,429.6,36,214.6,239.1,66.4,0,0,0.3,0.7,1.6,3.4,7.3,5.6,6.7,12.1,6.3,0.6,7.4,4.4,0,1.7,3.6,4.4,6,11,14.1,15.7,14.3,33.9,37,23.4,3.4,26.6,13.1,2.3
12/01/2020,53.6,0.8,2.7,32.1,60.6,61.5,65.8,61.4,51.2,45,50.7,54.6,52.1,58,21.1,27.6,27,52.7,0,0,0.1,0.3,0.6,1.7,4.8,7.5,0.7,0.9,1,0.4,1,0.5,0,0.4,0.7,1.1,1.9,3.2,5.4,11.1,17,2.6,2.8,3.3,1.6,3.4,1.5,2.2,1451,21.4,72.7,176.3,335.3,280.4,221.4,192.1,134.7,69.9,40.6,757.4,687.6,450.4,37.9,216.3,242.6,63,0,0,0.3,1.1,2,4.6,7.4,6,9.1,12.3,7.7,0.7,8.1,4.4,0,2.3,3.7,5.1,6.4,10,14.3,17.3,13.6,35.7,37,25.3,2.9,26.7,13.4,2.6
12/02/2020,54.7,0.9,2.7,30.8,62.6,63.1,68,64.4,52.1,44.4,51.6,55.7,53.3,60.6,23.4,27.5,27.8,51.4,0,0,0,0.3,0.9,1.8,4.9,9.1,0.8,1,1.1,0.6,1.2,0.5,0.2,0.4,0.6,1.2,2.2,2.9,5.2,11.6,18,2.6,2.8,3.1,1.5,3.6,1.7,1.9,1480.7,24,73.4,169.1,346,287.9,228.9,201.4,137,69,41.3,771.7,703.7,471,42.1,215.6,250.1,61.4,0,0.1,0.1,1.1,2.9,4.9,7.6,7.3,11.3,12.7,8.4,1.1,9.3,4.4,0.3,2.3,3.4,5.3,7.3,9.1,13.6,18,14.4,36.3,37.1,24,2.7,27.9,14.9,2.3
12/03/2020,64.2,0.9,2.8,36.3,74.7,74.4,80,76.8,58.6,48.9,57,65.4,62.4,72.7,26.7,31.9,32.5,59.7,0,0,0,0.3,1,2.1,5,9.3,0.8,1,1,0.8,1.3,0.5,0.2,0.4,0.6,1.2,2.4,3.1,5.6,11.5,19.3,2.7,3,3.2,1.7,3.6,1.8,2,1737,25.1,76.9,199.4,412.9,339.6,269,240.4,154,76,45.6,907.1,823.6,564.6,48,250,292.4,71.3,0,0.1,0.1,1.1,3.1,5.4,7.7,7.4,11.4,13.7,8.1,1.4,10,4.7,0.3,2.3,3.3,5.3,8,9.9,14.9,17.9,15.4,36.9,40,24.9,3.1,28.6,16,2.4
12/04/2020,67.2,1,2.8,39.2,78.4,78,83.9,80.8,59.6,49.6,56.6,68.2,65.6,77.2,28.4,33.2,33.4,62.1,0,0,0.1,0.4,1.1,2.1,5,10.5,0.9,1.1,1.2,0.8,1.2,0.6,0.2,0.4,0.6,1.3,2.3,3,5.4,10.8,18.2,2.6,3,3.1,1.7,3.6,1.7,2.3,1819.4,26.7,74.4,215,433.7,356.1,282.4,253,156.7,77,45.3,946,866.3,599.7,51,260.1,300.3,74.1,0,0.1,0.3,1.3,3.4,5.4,7.7,8.4,12.1,14.6,9.6,1.4,9.3,5.6,0.3,2.3,3.4,6,7.7,9.4,14.3,16.7,14.6,35.4,39,24,3,27.9,15.4,2.7
12/05/2020,66.3,1,2.7,39.3,77,76.9,81.8,80,58.8,49.2,56.1,67.3,64.7,76,27.6,33.4,33,61.2,0,0,0.1,0.4,1,2,4.8,10.5,0.8,1.1,1.2,0.8,1.1,0.6,0.2,0.5,0.7,1.4,2.2,2.8,5.7,9.7,17.9,2.6,2.8,3,1.7,3.5,1.8,2.4,1793.7,25.9,73.3,215.7,425.6,350.7,275.3,250.4,154.6,76.4,44.9,933.3,853.7,590,49.6,262,296.7,73.1,0,0.1,0.3,1.4,3,5.1,7.4,8.4,11.6,14.3,9.4,1.4,8.9,5.3,0.3,2.6,3.9,6.3,7.3,8.9,15,15.1,14.3,35.7,37.6,23,3,27.3,15.9,2.9
02/09/2021,14.5,0.3,1.4,9,17.2,16.4,16.3,16.3,14.5,11.2,16.3,14.6,14.3,13,8.3,10.1,10.1,15.8,0,0,0.1,0.1,0.3,0.7,1.3,3.6,0.2,0.4,0.3,0.2,0.4,0.3,0,0.1,0.5,0.8,1.1,2,2.6,4.9,7.3,1.5,1.3,1.3,0.2,2,0.8,1.9,393.7,8.4,37,49.1,95.3,75,54.9,50.9,38.1,17.4,13,202,189.1,101.3,14.9,78.9,90.7,18.9,0,0,0.3,0.4,1,1.9,2,2.9,3.1,5.3,2.1,0.4,3,2.9,0,0.7,2.6,3.7,3.7,6.1,6.7,7.6,5.9,20.1,16.9,9.7,0.4,16,7.1,2.3
12/06/2020,65.3,1,2.7,38.4,75.6,75,81,79.3,58.6,49.9,55.4,66.6,63.5,75.5,27.7,33.1,32.3,59.1,0,0,0.1,0.5,1,1.8,4.9,12,0.9,1.1,1.3,1,1.1,0.7,0.4,0.5,0.8,1.2,2,2.8,5.6,9.7,18.8,2.6,2.8,2.9,1.4,3.6,1.8,2,1767.9,27.1,73.1,210.9,418,342.1,272.6,248.3,154,77.6,44.3,923.1,838.3,586,49.9,259.9,290.4,70.6,0,0.1,0.3,1.7,3,4.9,7.6,9.6,12.7,14.4,9.9,1.7,8.6,5.9,0.4,2.9,4.4,5.4,6.9,8.7,14.7,15.1,15,36.7,36.4,22.7,2.4,28.3,16.3,2.4
12/07/2020,63.6,1.1,2.6,38.3,73.4,71.7,79.2,77.6,56.9,49.2,52.5,64.6,62.1,74.4,27,33.1,31,59.6,0,0,0.1,0.6,1.1,1.8,4.9,13.4,0.9,1.2,1.4,1.1,1.2,0.7,0.4,0.5,0.7,1.2,2.1,3,5.5,8.8,18.2,2.5,2.7,2.8,1,3.7,1.7,1.9,1721.3,28.9,71.6,210.3,406,327.3,266.6,243,149.6,76.4,42,895,819.3,578,48.6,259.6,279,71.1,0,0.1,0.3,1.9,3.6,4.7,7.6,10.7,12.7,16.1,10.7,2,9.1,6,0.4,3,3.9,5.4,7,9.4,14.6,13.7,14.6,35.1,36.3,22,1.7,28.7,15.4,2.3
12/08/2020,62.9,1.1,2.4,38.4,71.9,70.7,78.5,79.2,54.9,48.3,51.1,63.5,61.8,74.4,26.7,32.1,30.7,63.7,0,0.1,0.1,0.5,1.2,1.5,4.5,14.5,0.8,1.3,1.4,1.4,1.1,0.7,0.5,0.4,0.7,1,1.9,3,4.8,7.7,16.4,2.3,2.5,2.4,1.1,3.3,1.6,1.7,1703,28.9,64.6,210.7,397.3,322.7,264,247.9,144.4,75,40.9,879.6,816.3,578,48,251.7,276.7,76.1,0,0.3,0.6,1.7,3.7,4,7,11.6,11.7,17.1,10.6,2.4,8.9,6.1,0.6,2.4,4,4.7,6.4,9.3,12.6,12,13.1,31.3,33.1,18.9,2,25.9,14.3,2
12/09/2020,61.4,1,2.4,37.8,69.8,68.4,77.8,75.6,54.6,47.8,47.9,62.1,60,73,25.6,32.1,29.3,63.9,0,0.1,0.1,0.5,1,1.7,4.6,13,0.8,1.3,1.3,1.2,1.1,0.7,0.2,0.5,0.7,0.9,1.6,3.2,5.1,7.5,15.5,2.2,2.5,2.4,1.4,3.4,1.4,1.7,1660.4,27.9,64.1,207.7,385.9,312,261.7,236.7,143.7,74.3,38.3,861.3,791.4,567.1,46,252,264,76.3,0,0.3,0.6,1.7,3.1,4.6,7.1,10.4,10.6,17.3,10,2.1,8.4,6.7,0.3,2.9,4.1,4.3,5.4,10,13.3,11.7,12.4,31.1,32.9,18.9,2.4,26.6,13,2
