Zip Code,Date,Total Doses - Daily,Total Doses - Cumulative,1st Dose - Daily,1st Dose - Cumulative,1st Dose - Percent Population,Vaccine Series Completed - Daily,Vaccine Series Completed - Cumulative,Vaccine Series Completed  - Percent Population,Population,ZIP Code Location,Row_ID
60609,02/11/2021,297,4617,205,3736,0.061,92,881,0.014,60939,POINT (-87.653382 41.812017),60609-20210211
60609,02/12/2021,274,4891,197,3933,0.065,77,958,0.016,60939,POINT (-87.653382 41.812017),60609-20210212
60609,02/13/2021,254,5145,141,4074,0.067,113,1071,0.018,60939,POINT (-87.653382 41.812017),60609-20210213
60609,02/14/2021,33,5178,23,4097,0.067,10,1081,0.018,60939,POINT (-87.653382 41.812017),60609-20210214
60609,02/15/2021,187,5365,150,4247,0.07,37,1118,0.018,60939,POINT (-87.653382 41.812017),60609-20210215
60609,02/16/2021,132,5497,97,4344,0.071,35,1153,0.019,60939,POINT (-87.653382 41.812017),60609-20210216
60609,02/17/2021,210,5707,119,4463,0.073,91,1244,0.02,60939,POINT (-87.653382 41.812017),60609-20210217
60609,02/18/2021,230,5937,123,4586,0.075,107,1351,0.022,60939,POINT (-87.653382 41.812017),60609-20210218
60609,02/19/2021,222,6159,112,4698,0.077,110,1461,0.024,60939,POINT (-87.653382 41.812017),60609-20210219
60609,02/20/2021,131,6290,75,4773,0.078,56,1517,0.025,60939,POINT (-87.653382 41.812017),60609-20210220
60609,02/21/2021,28,6318,13,4786,0.079,15,1532,0.025,60939,POINT (-87.653382 41.812017),60609-20210221
60609,02/22/2021,182,6500,99,4885,0.08,83,1615,0.027,60939,POINT (-87.653382 41.812017),60609-20210222
60609,02/23/2021,224,6724,133,5018,0.082,91,1706,0.028,60939,POINT (-87.653382 41.812017),60609-20210223
60610,01/22/2021,346,3384,326,2526,0.062,20,858,0.021,40548,POINT (-87.63581 41.90455),60610-20210122
60610,01/23/2021,112,3496,101,2627,0.065,11,869,0.021,40548,POINT (-87.63581 41.90455),60610-20210123
60610,01/24/2021,41,3537,35,2662,0.066,6,875,0.022,40548,POINT (-87.63581 41.90455),60610-20210124
60610,01/25/2021,153,3690,114,2776,0.068,39,914,0.023,40548,POINT (-87.63581 41.90455),60610-20210125
60610,01/26/2021,220,3910,124,2900,0.072,96,1010,0.025,40548,POINT (-87.63581 41.90455),60610-20210126
60610,01/27/2021,181,4091,135,3035,0.075,46,1056,0.026,40548,POINT (-87.63581 41.90455),60610-20210127
60610,01/28/2021,286,4377,247,3282,0.081,39,1095,0.027,40548,POINT (-87.63581 41.90455),60610-20210128
60610,01/29/2021,286,4663,268,3550,0.088,18,1113,0.027,40548,POINT (-87.63581 41.90455),60610-20210129
60610,01/30/2021,101,4764,75,3625,0.089,26,1139,0.028,40548,POINT (-87.63581 41.90455),60610-20210130
60610,01/31/2021,32,4796,30,3655,0.09,2,1141,0.028,40548,POINT (-87.63581 41.90455),60610-20210131
60610,02/01/2021,131,4927,100,3755,0.093,31,1172,0.029,40548,POINT (-87.63581 41.90455),60610-20210201
60610,02/02/2021,226,5153,153,3908,0.096,73,1245,0.031,40548,POINT (-87.63581 41.90455),60610-20210202
60610,02/03/2021,154,5307,115,4023,0.099,39,1284,0.032,40548,POINT (-87.63581 41.90455),60610-20210203
60610,02/04/2021,307,5614,260,4283,0.106,47,1331,0.033,40548,POINT (-87.63581 41.90455),60610-20210204
60610,02/05/2021,509,6123,404,4687,0.116,105,1436,0.035,40548,POINT (-87.63581 41.90455),60610-20210205
60610,02/06/2021,117,6240,81,4768,0.118,36,1472,0.036,40548,POINT (-87.63581 41.90455),60610-20210206
60610,02/07/2021,37,6277,29,4797,0.118,8,1480,0.036,40548,POINT (-87.63581 41.90455),60610-20210207
60610,02/08/2021,148,6425,93,4890,0.121,55,1535,0.038,40548,POINT (-87.63581 41.90455),60610-20210208
60610,02/09/2021,172,6597,129,5019,0.124,43,1578,0.039,40548,POINT (-87.63581 41.90455),60610-20210209
60610,02/10/2021,305,6902,231,5250,0.129,74,1652,0.041,40548,POINT (-87.63581 41.90455),60610-20210210
60610,02/11/2021,347,7249,108,5358,0.132,239,1891,0.047,40548,POINT (-87.63581 41.90455),60610-20210211
60610,02/12/2021,379,7628,108,5466,0.135,271,2162,0.053,40548,POINT (-87.63581 41.90455),60610-20210212
60610,02/13/2021,162,7790,90,5556,0.137,72,2234,0.055,40548,POINT (-87.63581 41.90455),60610-20210213
60610,02/14/2021,44,7834,35,5591,0.138,9,2243,0.055,40548,POINT (-87.63581 41.90455),60610-20210214
60610,02/15/2021,98,7932,55,5646,0.139,43,2286,0.056,40548,POINT (-87.63581 41.90455),60610-20210215
60610,02/16/2021,237,8169,194,5840,0.144,43,2329,0.057,40548,POINT (-87.63581 41.90455),60610-20210216
60610,02/17/2021,241,8410,87,5927,0.146,154,2483,0.061,40548,POINT (-87.63581 41.90455),60610-20210217
60610,02/18/2021,338,8748,129,6056,0.149,209,2692,0.066,40548,POINT (-87.63581 41.90455),60610-20210218
60610,02/19/2021,340,9088,75,6131,0.151,265,2957,0.073,40548,POINT (-87.63581 41.90455),60610-20210219
60610,02/20/2021,97,9185,21,6152,0.152,76,3033,0.075,40548,POINT (-87.63581 41.90455),60610-20210220
60610,02/21/2021,48,9233,15,6167,0.152,33,3066,0.076,40548,POINT (-87.63581 41.90455),60610-20210221
60610,02/22/2021,146,9379,46,6213,0.153,100,3166,0.078,40548,POINT (-87.63581 41.90455),60610-20210222
60610,02/23/2021,305,9684,175,6388,0.158,130,3296,0.081,40548,POINT (-87.63581 41.90455),60610-20210223
60611,01/25/2021,168,6868,132,4791,0.144,36,2077,0.063,33224,POINT (-87.620291 41.894734),60611-20210125
60611,01/26/2021,455,7323,124,4915,0.148,331,2408,0.072,33224,POINT (-87.620291 41.894734),60611-20210126
60611,01/27/2021,213,7536,149,5064,0.152,64,2472,0.074,33224,POINT (-87.620291 41.894734),60611-20210127
60611,01/28/2021,401,7937,298,5362,0.161,103,2575,0.078,33224,POINT (-87.620291 41.894734),60611-20210128
60611,01/29/2021,366,8303,336,5698,0.172,30,2605,0.078,33224,POINT (-87.620291 41.894734),60611-20210129
60611,01/30/2021,93,8396,71,5769,0.174,22,2627,0.079,33224,POINT (-87.620291 41.894734),60611-20210130
60611,01/31/2021,40,8436,28,5797,0.174,12,2639,0.079,33224,POINT (-87.620291 41.894734),60611-20210131
60611,02/01/2021,105,8541,78,5875,0.177,27,2666,0.08,33224,POINT (-87.620291 41.894734),60611-20210201
60611,02/02/2021,277,8818,130,6005,0.181,147,2813,0.085,33224,POINT (-87.620291 41.894734),60611-20210202
60611,02/03/2021,172,8990,130,6135,0.185,42,2855,0.086,33224,POINT (-87.620291 41.894734),60611-20210203
60611,02/04/2021,342,9332,309,6444,0.194,33,2888,0.087,33224,POINT (-87.620291 41.894734),60611-20210204
60611,02/05/2021,681,10013,384,6828,0.206,297,3185,0.096,33224,POINT (-87.620291 41.894734),60611-20210205
60611,02/06/2021,106,10119,69,6897,0.208,37,3222,0.097,33224,POINT (-87.620291 41.894734),60611-20210206
60611,02/07/2021,39,10158,33,6930,0.209,6,3228,0.097,33224,POINT (-87.620291 41.894734),60611-20210207
60611,02/08/2021,231,10389,96,7026,0.211,135,3363,0.101,33224,POINT (-87.620291 41.894734),60611-20210208
60611,02/09/2021,180,10569,126,7152,0.215,54,3417,0.103,33224,POINT (-87.620291 41.894734),60611-20210209
60611,02/10/2021,350,10919,293,7445,0.224,57,3474,0.105,33224,POINT (-87.620291 41.894734),60611-20210210
60613,01/08/2021,268,1990,76,1680,0.033,192,310,0.006,50761,POINT (-87.661343 41.953742),60613-20210108
60613,01/09/2021,139,2129,46,1726,0.034,93,403,0.008,50761,POINT (-87.661343 41.953742),60613-20210109
60613,01/10/2021,34,2163,14,1740,0.034,20,423,0.008,50761,POINT (-87.661343 41.953742),60613-20210110
60613,01/11/2021,279,2442,144,1884,0.037,135,558,0.011,50761,POINT (-87.661343 41.953742),60613-20210111
60613,01/12/2021,361,2803,251,2135,0.042,110,668,0.013,50761,POINT (-87.661343 41.953742),60613-20210112
60613,01/13/2021,176,2979,91,2226,0.044,85,753,0.015,50761,POINT (-87.661343 41.953742),60613-20210113
60613,01/14/2021,133,3112,108,2334,0.046,25,778,0.015,50761,POINT (-87.661343 41.953742),60613-20210114
60613,01/15/2021,110,3222,94,2428,0.048,16,794,0.016,50761,POINT (-87.661343 41.953742),60613-20210115
60613,01/16/2021,77,3299,64,2492,0.049,13,807,0.016,50761,POINT (-87.661343 41.953742),60613-20210116
60613,01/17/2021,41,3340,24,2516,0.05,17,824,0.016,50761,POINT (-87.661343 41.953742),60613-20210117
60613,01/18/2021,133,3473,68,2584,0.051,65,889,0.018,50761,POINT (-87.661343 41.953742),60613-20210118
60611,02/11/2021,464,11383,110,7555,0.227,354,3828,0.115,33224,POINT (-87.620291 41.894734),60611-20210211
60611,02/12/2021,514,11897,135,7690,0.231,379,4207,0.127,33224,POINT (-87.620291 41.894734),60611-20210212
60611,02/13/2021,147,12044,61,7751,0.233,86,4293,0.129,33224,POINT (-87.620291 41.894734),60611-20210213
60611,02/14/2021,44,12088,34,7785,0.234,10,4303,0.13,33224,POINT (-87.620291 41.894734),60611-20210214
60611,02/15/2021,119,12207,61,7846,0.236,58,4361,0.131,33224,POINT (-87.620291 41.894734),60611-20210215
60611,02/16/2021,286,12493,241,8087,0.243,45,4406,0.133,33224,POINT (-87.620291 41.894734),60611-20210216
60611,02/17/2021,230,12723,76,8163,0.246,154,4560,0.137,33224,POINT (-87.620291 41.894734),60611-20210217
60611,02/18/2021,441,13164,136,8299,0.25,305,4865,0.146,33224,POINT (-87.620291 41.894734),60611-20210218
60611,02/19/2021,401,13565,64,8363,0.252,337,5202,0.157,33224,POINT (-87.620291 41.894734),60611-20210219
60611,02/20/2021,129,13694,24,8387,0.252,105,5307,0.16,33224,POINT (-87.620291 41.894734),60611-20210220
60611,02/21/2021,43,13737,7,8394,0.253,36,5343,0.161,33224,POINT (-87.620291 41.894734),60611-20210221
60611,02/22/2021,142,13879,42,8436,0.254,100,5443,0.164,33224,POINT (-87.620291 41.894734),60611-20210222
60611,02/23/2021,309,14188,194,8630,0.26,115,5558,0.167,33224,POINT (-87.620291 41.894734),60611-20210223
60612,02/02/2021,171,3843,114,2736,0.081,57,1107,0.033,33735,POINT (-87.687011 41.88004),60612-20210202
60612,02/03/2021,193,4036,122,2858,0.085,71,1178,0.035,33735,POINT (-87.687011 41.88004),60612-20210203
60612,02/04/2021,171,4207,129,2987,0.089,42,1220,0.036,33735,POINT (-87.687011 41.88004),60612-20210204
60612,02/05/2021,198,4405,140,3127,0.093,58,1278,0.038,33735,POINT (-87.687011 41.88004),60612-20210205
60612,02/06/2021,73,4478,48,3175,0.094,25,1303,0.039,33735,POINT (-87.687011 41.88004),60612-20210206
60612,02/07/2021,23,4501,15,3190,0.095,8,1311,0.039,33735,POINT (-87.687011 41.88004),60612-20210207
60612,02/08/2021,100,4601,77,3267,0.097,23,1334,0.04,33735,POINT (-87.687011 41.88004),60612-20210208
60612,02/09/2021,132,4733,95,3362,0.1,37,1371,0.041,33735,POINT (-87.687011 41.88004),60612-20210209
60612,02/10/2021,151,4884,86,3448,0.102,65,1436,0.043,33735,POINT (-87.687011 41.88004),60612-20210210
60612,02/11/2021,243,5127,116,3564,0.106,127,1563,0.046,33735,POINT (-87.687011 41.88004),60612-20210211
60612,02/12/2021,222,5349,128,3692,0.109,94,1657,0.049,33735,POINT (-87.687011 41.88004),60612-20210212
60612,02/13/2021,105,5454,71,3763,0.112,34,1691,0.05,33735,POINT (-87.687011 41.88004),60612-20210213
60612,02/14/2021,10,5464,8,3771,0.112,2,1693,0.05,33735,POINT (-87.687011 41.88004),60612-20210214
60612,02/15/2021,82,5546,62,3833,0.114,20,1713,0.051,33735,POINT (-87.687011 41.88004),60612-20210215
60612,02/16/2021,62,5608,43,3876,0.115,19,1732,0.051,33735,POINT (-87.687011 41.88004),60612-20210216
60612,02/17/2021,215,5823,98,3974,0.118,117,1849,0.055,33735,POINT (-87.687011 41.88004),60612-20210217
60612,02/18/2021,275,6098,156,4130,0.122,119,1968,0.058,33735,POINT (-87.687011 41.88004),60612-20210218
60612,02/19/2021,163,6261,85,4215,0.125,78,2046,0.061,33735,POINT (-87.687011 41.88004),60612-20210219
60612,02/20/2021,69,6330,22,4237,0.126,47,2093,0.062,33735,POINT (-87.687011 41.88004),60612-20210220
60612,02/21/2021,11,6341,5,4242,0.126,6,2099,0.062,33735,POINT (-87.687011 41.88004),60612-20210221
60612,02/22/2021,117,6458,49,4291,0.127,68,2167,0.064,33735,POINT (-87.687011 41.88004),60612-20210222
60612,02/23/2021,140,6598,50,4341,0.129,90,2257,0.067,33735,POINT (-87.687011 41.88004),60612-20210223
60613,01/19/2021,154,3627,85,2669,0.053,69,958,0.019,50761,POINT (-87.661343 41.953742),60613-20210119
60613,01/20/2021,188,3815,117,2786,0.055,71,1029,0.02,50761,POINT (-87.661343 41.953742),60613-20210120
60613,01/21/2021,250,4065,208,2994,0.059,42,1071,0.021,50761,POINT (-87.661343 41.953742),60613-20210121
60613,01/22/2021,251,4316,225,3219,0.063,26,1097,0.022,50761,POINT (-87.661343 41.953742),60613-20210122
60613,01/23/2021,131,4447,123,3342,0.066,8,1105,0.022,50761,POINT (-87.661343 41.953742),60613-20210123
60613,01/24/2021,47,4494,42,3384,0.067,5,1110,0.022,50761,POINT (-87.661343 41.953742),60613-20210124
60613,01/25/2021,196,4690,152,3536,0.07,44,1154,0.023,50761,POINT (-87.661343 41.953742),60613-20210125
60613,01/26/2021,374,5064,239,3775,0.074,135,1289,0.025,50761,POINT (-87.661343 41.953742),60613-20210126
60613,01/27/2021,224,5288,164,3939,0.078,60,1349,0.027,50761,POINT (-87.661343 41.953742),60613-20210127
60613,01/28/2021,272,5560,224,4163,0.082,48,1397,0.028,50761,POINT (-87.661343 41.953742),60613-20210128
60613,01/29/2021,259,5819,227,4390,0.086,32,1429,0.028,50761,POINT (-87.661343 41.953742),60613-20210129
60613,01/30/2021,138,5957,109,4499,0.089,29,1458,0.029,50761,POINT (-87.661343 41.953742),60613-20210130
60613,01/31/2021,64,6021,55,4554,0.09,9,1467,0.029,50761,POINT (-87.661343 41.953742),60613-20210131
60613,02/01/2021,170,6191,114,4668,0.092,56,1523,0.03,50761,POINT (-87.661343 41.953742),60613-20210201
60613,02/02/2021,263,6454,146,4814,0.095,117,1640,0.032,50761,POINT (-87.661343 41.953742),60613-20210202
60613,02/03/2021,207,6661,144,4958,0.098,63,1703,0.034,50761,POINT (-87.661343 41.953742),60613-20210203
60613,02/04/2021,309,6970,232,5190,0.102,77,1780,0.035,50761,POINT (-87.661343 41.953742),60613-20210204
60613,02/05/2021,348,7318,260,5450,0.107,88,1868,0.037,50761,POINT (-87.661343 41.953742),60613-20210205
60613,02/06/2021,165,7483,112,5562,0.11,53,1921,0.038,50761,POINT (-87.661343 41.953742),60613-20210206
60613,02/07/2021,58,7541,47,5609,0.11,11,1932,0.038,50761,POINT (-87.661343 41.953742),60613-20210207
60613,02/08/2021,290,7831,153,5762,0.114,137,2069,0.041,50761,POINT (-87.661343 41.953742),60613-20210208
60613,02/09/2021,366,8197,171,5933,0.117,195,2264,0.045,50761,POINT (-87.661343 41.953742),60613-20210209
60613,02/10/2021,389,8586,279,6212,0.122,110,2374,0.047,50761,POINT (-87.661343 41.953742),60613-20210210
60613,02/11/2021,370,8956,202,6414,0.126,168,2542,0.05,50761,POINT (-87.661343 41.953742),60613-20210211
60613,02/12/2021,397,9353,222,6636,0.131,175,2717,0.054,50761,POINT (-87.661343 41.953742),60613-20210212
60613,02/13/2021,258,9611,172,6808,0.134,86,2803,0.055,50761,POINT (-87.661343 41.953742),60613-20210213
60613,02/14/2021,69,9680,44,6852,0.135,25,2828,0.056,50761,POINT (-87.661343 41.953742),60613-20210214
60613,02/15/2021,158,9838,104,6956,0.137,54,2882,0.057,50761,POINT (-87.661343 41.953742),60613-20210215
60613,02/16/2021,203,10041,143,7099,0.14,60,2942,0.058,50761,POINT (-87.661343 41.953742),60613-20210216
60613,02/18/2021,289,10581,108,7329,0.144,181,3252,0.064,50761,POINT (-87.661343 41.953742),60613-20210218
60613,02/19/2021,301,10882,128,7457,0.147,173,3425,0.067,50761,POINT (-87.661343 41.953742),60613-20210219
60613,02/20/2021,158,11040,43,7500,0.148,115,3540,0.07,50761,POINT (-87.661343 41.953742),60613-20210220
60613,02/21/2021,82,11122,25,7525,0.148,57,3597,0.071,50761,POINT (-87.661343 41.953742),60613-20210221
60613,02/22/2021,216,11338,61,7586,0.149,155,3752,0.074,50761,POINT (-87.661343 41.953742),60613-20210222
60615,12/15/2020,1,1,1,1,0,0,0,0,40590,POINT (-87.602725 41.801993),60615-20201215
60615,12/16/2020,1,2,1,2,0,0,0,0,40590,POINT (-87.602725 41.801993),60615-20201216
60615,12/17/2020,26,28,26,28,0.001,0,0,0,40590,POINT (-87.602725 41.801993),60615-20201217
60615,12/18/2020,95,123,95,123,0.003,0,0,0,40590,POINT (-87.602725 41.801993),60615-20201218
60615,12/19/2020,52,175,52,175,0.004,0,0,0,40590,POINT (-87.602725 41.801993),60615-20201219
60615,12/20/2020,49,224,49,224,0.006,0,0,0,40590,POINT (-87.602725 41.801993),60615-20201220
60615,12/22/2020,130,399,130,399,0.01,0,0,0,40590,POINT (-87.602725 41.801993),60615-20201222
60615,12/23/2020,167,566,167,566,0.014,0,0,0,40590,POINT (-87.602725 41.801993),60615-20201223
60615,12/24/2020,60,626,60,626,0.015,0,0,0,40590,POINT (-87.602725 41.801993),60615-20201224
60615,12/25/2020,0,626,0,626,0.015,0,0,0,40590,POINT (-87.602725 41.801993),60615-20201225
60615,12/26/2020,7,633,7,633,0.016,0,0,0,40590,POINT (-87.602725 41.801993),60615-20201226
60615,12/27/2020,0,633,0,633,0.016,0,0,0,40590,POINT (-87.602725 41.801993),60615-20201227
60613,02/23/2021,309,11647,155,7741,0.152,154,3906,0.077,50761,POINT (-87.661343 41.953742),60613-20210223
60614,01/15/2021,274,4497,253,3226,0.045,21,1271,0.018,71954,POINT (-87.652064 41.922605),60614-20210115
60614,01/16/2021,102,4599,80,3306,0.046,22,1293,0.018,71954,POINT (-87.652064 41.922605),60614-20210116
60614,01/17/2021,55,4654,31,3337,0.046,24,1317,0.018,71954,POINT (-87.652064 41.922605),60614-20210117
60614,01/18/2021,302,4956,228,3565,0.05,74,1391,0.019,71954,POINT (-87.652064 41.922605),60614-20210118
60614,01/19/2021,296,5252,190,3755,0.052,106,1497,0.021,71954,POINT (-87.652064 41.922605),60614-20210119
60614,01/20/2021,253,5505,167,3922,0.055,86,1583,0.022,71954,POINT (-87.652064 41.922605),60614-20210120
60614,01/21/2021,370,5875,312,4234,0.059,58,1641,0.023,71954,POINT (-87.652064 41.922605),60614-20210121
60614,01/22/2021,436,6311,396,4630,0.064,40,1681,0.023,71954,POINT (-87.652064 41.922605),60614-20210122
60614,01/23/2021,166,6477,147,4777,0.066,19,1700,0.024,71954,POINT (-87.652064 41.922605),60614-20210123
60614,01/24/2021,74,6551,68,4845,0.067,6,1706,0.024,71954,POINT (-87.652064 41.922605),60614-20210124
60614,01/25/2021,342,6893,270,5115,0.071,72,1778,0.025,71954,POINT (-87.652064 41.922605),60614-20210125
60614,01/26/2021,419,7312,231,5346,0.074,188,1966,0.027,71954,POINT (-87.652064 41.922605),60614-20210126
60614,01/27/2021,310,7622,248,5594,0.078,62,2028,0.028,71954,POINT (-87.652064 41.922605),60614-20210127
60614,01/28/2021,404,8026,346,5940,0.083,58,2086,0.029,71954,POINT (-87.652064 41.922605),60614-20210128
60614,01/29/2021,420,8446,382,6322,0.088,38,2124,0.03,71954,POINT (-87.652064 41.922605),60614-20210129
60614,01/30/2021,171,8617,131,6453,0.09,40,2164,0.03,71954,POINT (-87.652064 41.922605),60614-20210130
60614,01/31/2021,78,8695,63,6516,0.091,15,2179,0.03,71954,POINT (-87.652064 41.922605),60614-20210131
60614,02/01/2021,204,8899,145,6661,0.093,59,2238,0.031,71954,POINT (-87.652064 41.922605),60614-20210201
60614,02/02/2021,340,9239,210,6871,0.095,130,2368,0.033,71954,POINT (-87.652064 41.922605),60614-20210202
60614,02/03/2021,296,9535,220,7091,0.099,76,2444,0.034,71954,POINT (-87.652064 41.922605),60614-20210203
60614,02/04/2021,412,9947,362,7453,0.104,50,2494,0.035,71954,POINT (-87.652064 41.922605),60614-20210204
60614,02/05/2021,459,10406,380,7833,0.109,79,2573,0.036,71954,POINT (-87.652064 41.922605),60614-20210205
60614,02/06/2021,223,10629,154,7987,0.111,69,2642,0.037,71954,POINT (-87.652064 41.922605),60614-20210206
60614,02/07/2021,112,10741,79,8066,0.112,33,2675,0.037,71954,POINT (-87.652064 41.922605),60614-20210207
60614,02/08/2021,313,11054,174,8240,0.115,139,2814,0.039,71954,POINT (-87.652064 41.922605),60614-20210208
60614,02/09/2021,283,11337,167,8407,0.117,116,2930,0.041,71954,POINT (-87.652064 41.922605),60614-20210209
60614,02/10/2021,520,11857,368,8775,0.122,152,3082,0.043,71954,POINT (-87.652064 41.922605),60614-20210210
60614,02/11/2021,460,12317,211,8986,0.125,249,3331,0.046,71954,POINT (-87.652064 41.922605),60614-20210211
60614,02/12/2021,734,13051,302,9288,0.129,432,3763,0.052,71954,POINT (-87.652064 41.922605),60614-20210212
60614,02/13/2021,261,13312,152,9440,0.131,109,3872,0.054,71954,POINT (-87.652064 41.922605),60614-20210213
60614,02/14/2021,102,13414,73,9513,0.132,29,3901,0.054,71954,POINT (-87.652064 41.922605),60614-20210214
60614,02/15/2021,315,13729,115,9628,0.134,200,4101,0.057,71954,POINT (-87.652064 41.922605),60614-20210215
60614,02/16/2021,367,14096,223,9851,0.137,144,4245,0.059,71954,POINT (-87.652064 41.922605),60614-20210216
60614,02/17/2021,384,14480,151,10002,0.139,233,4478,0.062,71954,POINT (-87.652064 41.922605),60614-20210217
60614,02/18/2021,465,14945,191,10193,0.142,274,4752,0.066,71954,POINT (-87.652064 41.922605),60614-20210218
60614,02/19/2021,457,15402,131,10324,0.143,326,5078,0.071,71954,POINT (-87.652064 41.922605),60614-20210219
60614,02/20/2021,204,15606,66,10390,0.144,138,5216,0.072,71954,POINT (-87.652064 41.922605),60614-20210220
60614,02/21/2021,91,15697,26,10416,0.145,65,5281,0.073,71954,POINT (-87.652064 41.922605),60614-20210221
60614,02/22/2021,374,16071,101,10517,0.146,273,5554,0.077,71954,POINT (-87.652064 41.922605),60614-20210222
60614,02/23/2021,473,16544,252,10769,0.15,221,5775,0.08,71954,POINT (-87.652064 41.922605),60614-20210223
60615,01/23/2021,210,4587,124,3273,0.081,86,1314,0.032,40590,POINT (-87.602725 41.801993),60615-20210123
60615,01/24/2021,77,4664,75,3348,0.082,2,1316,0.032,40590,POINT (-87.602725 41.801993),60615-20210124
60615,01/25/2021,192,4856,110,3458,0.085,82,1398,0.034,40590,POINT (-87.602725 41.801993),60615-20210125
